,Gene.ID,log2FoldChange,padj,Condition,Gene.Name,gbkey,locus_tag,old_locus_tag,Biotype
13331,SO_RS17260,0.2754594,0.7719241,SBM_05_logFC,SO_RS17260,Gene,SO_RS17260,SO_4805,protein_coding
13332,SO_RS17910,0.2378252,0.7719241,SBM_05_logFC,SO_RS17910,Gene,SO_RS17910,SO_3846,protein_coding
13333,SO_RS18035,-0.2257384,0.7719241,SBM_05_logFC,SO_RS18035,Gene,SO_RS18035,SO_3874,protein_coding
13334,SO_RS18105,-0.1517186,0.7719241,SBM_05_logFC,SO_RS18105,Gene,SO_RS18105,SO_t094,tRNA
13335,SO_RS19025,-0.1792138,0.7719241,SBM_05_logFC,SO_RS19025,Gene,SO_RS19025,SO_4104,protein_coding
13336,SO_RS19055,-0.1213237,0.7719241,SBM_05_logFC,SO_RS19055,Gene,SO_RS19055,SO_4110,protein_coding
13337,SO_RS19140,-0.1928618,0.7719241,SBM_05_logFC,SO_RS19140,Gene,SO_RS19140,SO_4130,protein_coding
13338,SO_RS19175,0.1278476,0.7719241,SBM_05_logFC,SO_RS19175,Gene,SO_RS19175,SO_4139,protein_coding
13339,SO_RS19535,0.08600873,0.7719241,SBM_05_logFC,lpxC,Gene,SO_RS19535,SO_4214,protein_coding
13340,SO_RS19875,-0.1489874,0.7719241,SBM_05_logFC,SO_RS19875,Gene,SO_RS19875,SO_4287,protein_coding
13341,SO_RS19880,-0.1648261,0.7719241,SBM_05_logFC,SO_RS19880,Gene,SO_RS19880,SO_4288,protein_coding
13342,SO_RS19955,-0.1326459,0.7719241,SBM_05_logFC,SO_RS19955,Gene,SO_RS19955,SO_4305,protein_coding
13343,SO_RS20185,0.190193,0.7719241,SBM_05_logFC,ilvD,Gene,SO_RS20185,SO_4345,protein_coding
13344,SO_RS20925,0.1216412,0.7719241,SBM_05_logFC,SO_RS20925,Gene,SO_RS20925,SO_4503,protein_coding
13345,SO_RS21170,0.1238004,0.7719241,SBM_05_logFC,SO_RS21170,Gene,SO_RS21170,SO_4557,protein_coding
13346,SO_RS21335,-0.2317196,0.7719241,SBM_05_logFC,SO_RS21335,Gene,SO_RS21335,SO_4592,protein_coding
13347,SO_RS21400,0.4690923,0.7719241,SBM_05_logFC,ctaD,Gene,SO_RS21400,SO_4607,protein_coding
13348,SO_RS21860,-0.1244073,0.7719241,SBM_05_logFC,SO_RS21860,Gene,SO_RS21860,SO_4704,protein_coding
13349,SO_RS21900,-0.2927107,0.7719241,SBM_05_logFC,SO_RS21900,Gene,SO_RS21900,SO_4712,protein_coding
13350,SO_RS22865,-0.1552259,0.7719241,SBM_05_logFC,SO_RS22865,Gene,SO_RS22865,SO_A0158,protein_coding
13351,SO_RS22960,0.1575829,0.7719241,SBM_05_logFC,SO_RS22960,Gene,SO_RS22960,SO_0755,protein_coding
13352,SO_RSnc052,-0.2581779,0.7719241,SBM_05_logFC,intergenic,,SO_RSnc052,,ncRNA
13353,SO_RS12665,-0.1088723,0.772261,SBM_05_logFC,grxA,Gene,SO_RS12665,SO_2745,protein_coding
13354,SO_RS01695,-0.1463692,0.7754636,SBM_05_logFC,SO_RS01695,Gene,SO_RS01695,SO_0354,protein_coding
13355,SO_RS00555,-0.110825,0.7771348,SBM_05_logFC,SO_RS00555,Gene,SO_RS00555,SO_0113,protein_coding
13356,SO_RS00735,-0.1863269,0.7771348,SBM_05_logFC,SO_RS00735,Gene,SO_RS00735,SO_0159,protein_coding
13357,SO_RS01350,0.1422527,0.7771348,SBM_05_logFC,SO_RS01350,Gene,SO_RS01350,SO_0280,protein_coding
13358,SO_RS01980,-0.1521198,0.7771348,SBM_05_logFC,mutT,Gene,SO_RS01980,SO_0410,protein_coding
13359,SO_RS02460,-0.1715671,0.7771348,SBM_05_logFC,SO_RS02460,Gene,SO_RS02460,SO_0516,protein_coding
13360,SO_RS03295,0.1363463,0.7771348,SBM_05_logFC,SO_RS03295,Gene,SO_RS03295,SO_0695,protein_coding
13361,SO_RS03475,0.2484337,0.7771348,SBM_05_logFC,SO_RS03475,Gene,SO_RS03475,SO_0737,protein_coding
13362,SO_RS03810,0.2255294,0.7771348,SBM_05_logFC,azu,Gene,SO_RS03810,SO_0809,protein_coding
13363,SO_RS03920,-0.1337219,0.7771348,SBM_05_logFC,SO_RS03920,Gene,SO_RS03920,SO_0834,protein_coding
13364,SO_RS04140,0.1512215,0.7771348,SBM_05_logFC,SO_RS04140,Gene,SO_RS04140,SO_0881,protein_coding
13365,SO_RS04295,0.191734,0.7771348,SBM_05_logFC,SO_RS04295,Gene,SO_RS04295,SO_0916,protein_coding
13366,SO_RS04330,-0.1517377,0.7771348,SBM_05_logFC,SO_RS04330,Gene,SO_RS04330,SO_0923,protein_coding
13367,SO_RS04340,-0.2281758,0.7771348,SBM_05_logFC,SO_RS04340,Gene,SO_RS04340,SO_0925,protein_coding
13368,SO_RS04425,-0.1185959,0.7771348,SBM_05_logFC,SO_RS04425,Gene,SO_RS04425,SO_0942,protein_coding
13369,SO_RS04655,0.2526482,0.7771348,SBM_05_logFC,SO_RS04655,Gene,SO_RS04655,SO_0996,protein_coding
13370,SO_RS04735,0.3144852,0.7771348,SBM_05_logFC,nuoI,Gene,SO_RS04735,SO_1014,protein_coding
13371,SO_RS05230,-0.1307099,0.7771348,SBM_05_logFC,SO_RS05230,Gene,SO_RS05230,SO_1135,protein_coding
13372,SO_RS05790,0.1925124,0.7771348,SBM_05_logFC,SO_RS05790,Gene,SO_RS05790,SO_1245,protein_coding
13373,SO_RS06290,-0.100514,0.7771348,SBM_05_logFC,ccsA,Gene,SO_RS06290,SO_1355,protein_coding
13374,SO_RS06390,0.1250389,0.7771348,SBM_05_logFC,SO_RS06390,Gene,SO_RS06390,SO_1375,protein_coding
13375,SO_RS06400,-0.1304054,0.7771348,SBM_05_logFC,SO_RS06400,Gene,SO_RS06400,SO_1377,protein_coding
13376,SO_RS06515,0.1560154,0.7771348,SBM_05_logFC,SO_RS06515,Gene,SO_RS06515,SO_1403,protein_coding
13377,SO_RS06985,0.1034896,0.7771348,SBM_05_logFC,SO_RS06985,Gene,SO_RS06985,SO_1505,protein_coding
13378,SO_RS07280,0.1272057,0.7771348,SBM_05_logFC,SO_RS07280,Gene,SO_RS07280,SO_1571,protein_coding
13379,SO_RS07420,-0.2004844,0.7771348,SBM_05_logFC,SO_RS07420,Gene,SO_RS07420,SO_1607,protein_coding
13380,SO_RS07680,0.0846584,0.7771348,SBM_05_logFC,galE,Gene,SO_RS07680,SO_1664,protein_coding
13381,SO_RS08425,0.1443437,0.7771348,SBM_05_logFC,SO_RS08425,Gene,SO_RS08425,SO_1831,protein_coding
13382,SO_RS08500,-0.1642056,0.7771348,SBM_05_logFC,SO_RS08500,Gene,SO_RS08500,SO_1850,protein_coding
13383,SO_RS08505,-0.1946906,0.7771348,SBM_05_logFC,SO_RS08505,Gene,SO_RS08505,SO_t027,tRNA
13384,SO_RS08510,-0.1390552,0.7771348,SBM_05_logFC,SO_RS08510,Gene,SO_RS08510,SO_t028,tRNA
13385,SO_RS08580,-0.1227845,0.7771348,SBM_05_logFC,uvrC,Gene,SO_RS08580,SO_1861,protein_coding
13386,SO_RS08775,-0.2622057,0.7771348,SBM_05_logFC,SO_RS08775,Gene,SO_RS08775,SO_1897,protein_coding
13387,SO_RS09075,0.1440168,0.7771348,SBM_05_logFC,SO_RS09075,Gene,SO_RS09075,SO_1963,protein_coding
13388,SO_RS09255,-0.1340148,0.7771348,SBM_05_logFC,SO_RS09255,Gene,SO_RS09255,SO_2007,protein_coding
13389,SO_RS09315,0.1362748,0.7771348,SBM_05_logFC,SO_RS09315,Gene,SO_RS09315,SO_2020,protein_coding
13390,SO_RS10195,0.1908681,0.7771348,SBM_05_logFC,asnS,Gene,SO_RS10195,SO_2218,protein_coding
13391,SO_RS10385,-0.1131598,0.7771348,SBM_05_logFC,iscR,Gene,SO_RS10385,SO_2263,protein_coding
13392,SO_RS10450,0.1201866,0.7771348,SBM_05_logFC,ilvN,Gene,SO_RS10450,SO_2278,protein_coding
13393,SO_RS11125,-0.1827043,0.7771348,SBM_05_logFC,SO_RS11125,Gene,SO_RS11125,SO_2426,protein_coding
13394,SO_RS11270,-0.1865171,0.7771348,SBM_05_logFC,SO_RS11270,Gene,SO_RS11270,SO_2455,protein_coding
13395,SO_RS11520,-0.1714128,0.7771348,SBM_05_logFC,SO_RS11520,Gene,SO_RS11520,SO_t049,tRNA
13396,SO_RS11885,0.1218349,0.7771348,SBM_05_logFC,SO_RS11885,Gene,SO_RS11885,SO_2582,protein_coding
13397,SO_RS12055,0.132558,0.7771348,SBM_05_logFC,dcd,Gene,SO_RS12055,SO_2616,protein_coding
13398,SO_RS12080,0.1239237,0.7771348,SBM_05_logFC,SO_RS12080,Gene,SO_RS12080,SO_2621,protein_coding
13399,SO_RS12275,0.4526083,0.7771348,SBM_05_logFC,Mu2_12,Gene,SO_RS12275,SO_2663,protein_coding
13400,SO_RS12930,0.1231723,0.7771348,SBM_05_logFC,cdd,Gene,SO_RS12930,SO_2791,protein_coding
13401,SO_RS13605,0.09993262,0.7771348,SBM_05_logFC,SO_RS13605,Gene,SO_RS13605,SO_2934,protein_coding
13402,SO_RS13815,0.3807553,0.7771348,SBM_05_logFC,Lambda_39,Gene,SO_RS13815,SO_2978,protein_coding
13403,SO_RS13930,0.4016076,0.7771348,SBM_05_logFC,Lambda_62,Gene,SO_RS13930,SO_3003,protein_coding
13404,SO_RS14075,0.1747127,0.7771348,SBM_05_logFC,SO_RS14075,Gene,SO_RS14075,SO_3036,protein_coding
13405,SO_RS14450,0.1297816,0.7771348,SBM_05_logFC,queA,Gene,SO_RS14450,SO_3114,protein_coding
13406,SO_RS14455,-0.1630312,0.7771348,SBM_05_logFC,SO_RS14455,Gene,SO_RS14455,SO_3115,protein_coding
13407,SO_RS14770,-0.1387735,0.7771348,SBM_05_logFC,SO_RS14770,Gene,SO_RS14770,SO_3169,protein_coding
13408,SO_RS15060,-0.1228584,0.7771348,SBM_05_logFC,fliF,Gene,SO_RS15060,SO_3228,protein_coding
13409,SO_RS15115,-0.1342692,0.7771348,SBM_05_logFC,flgL,Gene,SO_RS15115,SO_3239,protein_coding
13410,SO_RS15275,0.129473,0.7771348,SBM_05_logFC,pseB,Gene,SO_RS15275,SO_3271,protein_coding
13411,SO_RS15660,0.1866448,0.7771348,SBM_05_logFC,hemW,Gene,SO_RS15660,SO_3359,protein_coding
13412,SO_RS16225,0.1658931,0.7771348,SBM_05_logFC,nrdR,Gene,SO_RS16225,SO_3470,protein_coding
13413,SO_RS16230,0.2563186,0.7771348,SBM_05_logFC,SO_RS16230,Gene,SO_RS16230,SO_3471,protein_coding
13414,SO_RS17105,0.4265338,0.7771348,SBM_05_logFC,hutX,Gene,SO_RS17105,SO_3668,protein_coding
13415,SO_RS17120,-1.058433,0.7771348,SBM_05_logFC,SO_RS17120,Gene,SO_RS17120,SO_3671,protein_coding
13416,SO_RS17560,-0.1456183,0.7771348,SBM_05_logFC,SO_RS17560,Gene,SO_RS17560,SO_3768,protein_coding
13417,SO_RS17850,-0.1094358,0.7771348,SBM_05_logFC,prmC,Gene,SO_RS17850,SO_3832,protein_coding
13418,SO_RS18405,0.1674854,0.7771348,SBM_05_logFC,mlaF,Gene,SO_RS18405,SO_3954,protein_coding
13419,SO_RS18680,-0.1103792,0.7771348,SBM_05_logFC,SO_RS18680,Gene,SO_RS18680,SO_4019,protein_coding
13420,SO_RS18775,0.2156079,0.7771348,SBM_05_logFC,SO_RS18775,Gene,SO_RS18775,SO_4042,protein_coding
13421,SO_RS18910,-0.1792745,0.7771348,SBM_05_logFC,SO_RS18910,Gene,SO_RS18910,SO_4075,protein_coding
13422,SO_RS18955,-0.1511439,0.7771348,SBM_05_logFC,SO_RS18955,Gene,SO_RS18955,SO_4089,protein_coding
13423,SO_RS19465,0.0927107,0.7771348,SBM_05_logFC,tatC,Gene,SO_RS19465,SO_4204,protein_coding
13424,SO_RS19530,0.1918228,0.7771348,SBM_05_logFC,SO_RS19530,Gene,SO_RS19530,SO_4213,protein_coding
13425,SO_RS19850,-0.1108574,0.7771348,SBM_05_logFC,SO_RS19850,Gene,SO_RS19850,SO_4282,protein_coding
13426,SO_RS19950,-0.1547074,0.7771348,SBM_05_logFC,SO_RS19950,Gene,SO_RS19950,SO_4304,protein_coding
13427,SO_RS20500,-0.2402767,0.7771348,SBM_05_logFC,SO_RS20500,Gene,SO_RS20500,SO_4417,protein_coding
13428,SO_RS21165,-0.2430984,0.7771348,SBM_05_logFC,SO_RS21165,Gene,SO_RS21165,SO_4556,protein_coding
13429,SO_RS21310,0.1874181,0.7771348,SBM_05_logFC,rsmD,Gene,SO_RS21310,SO_4587,protein_coding
13430,SO_RS21480,-0.2018155,0.7771348,SBM_05_logFC,SO_RS21480,Gene,SO_RS21480,SO_4623,protein_coding
13431,SO_RS21635,-0.1495437,0.7771348,SBM_05_logFC,SO_RS21635,Gene,SO_RS21635,SO_4656,protein_coding
13432,SO_RS22095,0.2620626,0.7771348,SBM_05_logFC,atpF,Gene,SO_RS22095,SO_4751,protein_coding
13433,SO_RS22100,0.2357723,0.7771348,SBM_05_logFC,atpE,Gene,SO_RS22100,SO_4752,protein_coding
13434,SO_RSnc022,-0.1297591,0.7771348,SBM_05_logFC,leader-like,,SO_RSnc022,,ncRNA
13435,SO_RS05500,-0.2999671,0.7792524,SBM_05_logFC,SO_RS05500,Gene,SO_RS05500,SO_t018,tRNA
13436,SO_RS14425,-0.1952453,0.7792524,SBM_05_logFC,SO_RS14425,Gene,SO_RS14425,SO_3109,protein_coding
13437,SO_RS04030,-0.1571717,0.7800619,SBM_05_logFC,SO_RS04030,Gene,SO_RS04030,SO_0859,protein_coding
13438,SO_RS08975,-0.1450245,0.7800619,SBM_05_logFC,SO_RS08975,Gene,SO_RS08975,SO_1944,protein_coding
13439,SO_RS01935,-0.1917418,0.7812033,SBM_05_logFC,SO_RS01935,Gene,SO_RS01935,SO_0402,protein_coding
13440,SO_RS02130,0.1886048,0.7812033,SBM_05_logFC,purH,Gene,SO_RS02130,SO_0442,protein_coding
13441,SO_RS03285,0.1089714,0.7812033,SBM_05_logFC,SO_RS03285,Gene,SO_RS03285,SO_0693,protein_coding
13442,SO_RS09290,0.1082948,0.7812033,SBM_05_logFC,recR,Gene,SO_RS09290,SO_2015,protein_coding
13443,SO_RS09520,0.2005855,0.7812033,SBM_05_logFC,hisB,Gene,SO_RS09520,SO_2071,protein_coding
13444,SO_RS11485,-0.2529315,0.7812033,SBM_05_logFC,SO_RS11485,Gene,SO_RS11485,SO_t046,tRNA
13445,SO_RS14410,0.1828134,0.7812033,SBM_05_logFC,SO_RS14410,Gene,SO_RS14410,SO_3106,protein_coding
13446,SO_RS14905,0.06944957,0.7812033,SBM_05_logFC,SO_RS14905,Gene,SO_RS14905,SO_3195,protein_coding
13447,SO_RS15795,-0.2608078,0.7812033,SBM_05_logFC,phrB,Gene,SO_RS15795,SO_3384,protein_coding
13448,SO_RS20535,0.2035115,0.7812033,SBM_05_logFC,SO_RS20535,Gene,SO_RS20535,SO_4425,protein_coding
13449,SO_RS04245,0.1795513,0.7820022,SBM_05_logFC,nqrF,Gene,SO_RS04245,SO_0907,protein_coding
13450,SO_RS06090,0.1404809,0.7820022,SBM_05_logFC,SO_RS06090,Gene,SO_RS06090,SO_1313,protein_coding
13451,SO_RS07105,-0.1217563,0.7820022,SBM_05_logFC,SO_RS07105,Gene,SO_RS07105,SO_1530,protein_coding
13452,SO_RS07145,0.0866846,0.7820022,SBM_05_logFC,SO_RS07145,Gene,SO_RS07145,SO_1539,protein_coding
13453,SO_RS09725,-0.0979224,0.7820022,SBM_05_logFC,SO_RS09725,Gene,SO_RS09725,SO_2114,protein_coding
13454,SO_RS16065,0.1946118,0.7820022,SBM_05_logFC,ispF,Gene,SO_RS16065,SO_3437,protein_coding
13455,SO_RS16880,0.166656,0.7820022,SBM_05_logFC,purT,Gene,SO_RS16880,SO_3613,protein_coding
13456,SO_RS22085,0.2603468,0.7820022,SBM_05_logFC,atpA,Gene,SO_RS22085,SO_4749,protein_coding
13457,SO_RS02455,-0.1746242,0.7827304,SBM_05_logFC,SO_RS02455,Gene,SO_RS02455,SO_0515,protein_coding
13458,SO_RS14895,-0.09927053,0.7832814,SBM_05_logFC,SO_RS14895,Gene,SO_RS14895,SO_3193,protein_coding
13459,SO_RS04960,-0.1477681,0.7839374,SBM_05_logFC,SO_RS04960,Gene,SO_RS04960,SO_1067,protein_coding
13460,SO_RS19375,0.2196716,0.7839374,SBM_05_logFC,SO_RS19375,Gene,SO_RS19375,SO_4182,protein_coding
13461,SO_RS15625,0.1087006,0.7840311,SBM_05_logFC,SO_RS15625,Gene,SO_RS15625,SO_3351,protein_coding
13462,SO_RS01560,-0.2049657,0.7844998,SBM_05_logFC,SO_RS01560,Gene,SO_RS01560,SO_0325,protein_coding
13463,SO_RS17585,0.2110483,0.7844998,SBM_05_logFC,putA,Gene,SO_RS17585,SO_3774,protein_coding
13464,SO_RS21080,0.1111632,0.7844998,SBM_05_logFC,SO_RS21080,Gene,SO_RS21080,SO_4538,protein_coding
13465,SO_RS00235,-0.1638312,0.786424,SBM_05_logFC,SO_RS00235,Gene,SO_RS00235,SO_0044,protein_coding
13466,SO_RS13535,0.09947079,0.7867171,SBM_05_logFC,SO_RS13535,Gene,SO_RS13535,SO_2919,protein_coding
13467,SO_RS00650,-0.1312262,0.789538,SBM_05_logFC,SO_RS00650,Gene,SO_RS00650,SO_0136,protein_coding
13468,SO_RS07715,-0.2191532,0.789538,SBM_05_logFC,SO_RS07715,Gene,SO_RS07715,SO_1672,protein_coding
13469,SO_RS01955,-0.09438969,0.7904941,SBM_05_logFC,rho,Gene,SO_RS01955,SO_0405,protein_coding
13470,SO_RS12530,0.1437224,0.7917276,SBM_05_logFC,SO_RS12530,Gene,SO_RS12530,SO_2714,protein_coding
13471,SO_RS22905,0.1130392,0.7917276,SBM_05_logFC,SO_RS22905,Gene,SO_RS22905,SO_A0165,protein_coding
13472,SO_RS03605,-0.1694337,0.7927184,SBM_05_logFC,SO_RS03605,Gene,SO_RS03605,SO_4771,protein_coding
13473,SO_RS13795,-0.1625167,0.7927184,SBM_05_logFC,Lambda_35,Gene,SO_RS13795,SO_4791,protein_coding
13474,SO_RS03785,-0.1690188,0.7931062,SBM_05_logFC,SO_RS03785,Gene,SO_RS03785,SO_0804,protein_coding
13475,SO_RS00330,0.106393,0.7946276,SBM_05_logFC,mog,Gene,SO_RS00330,SO_0065,protein_coding
13476,SO_RS02240,-0.1498751,0.7946276,SBM_05_logFC,ubiA,Gene,SO_RS02240,SO_0468,protein_coding
13477,SO_RS04380,0.2025346,0.7946276,SBM_05_logFC,SO_RS04380,Gene,SO_RS04380,SO_0933,protein_coding
13478,SO_RS04850,0.130805,0.7946276,SBM_05_logFC,SO_RS04850,Gene,SO_RS04850,SO_1042,protein_coding
13479,SO_RS13735,0.4993884,0.7946276,SBM_05_logFC,Lambda_21,Gene,SO_RS13735,SO_2961,protein_coding
13480,SO_RS13875,0.1286272,0.7946276,SBM_05_logFC,Lambda_50,Gene,SO_RS13875,SO_2990,protein_coding
13481,SO_RS13925,0.3072402,0.7946276,SBM_05_logFC,Lambda_61,Gene,SO_RS13925,SO_3002,protein_coding
13482,SO_RS18115,-0.3160625,0.7946276,SBM_05_logFC,SO_RS18115,Gene,SO_RS18115,SO_3891,protein_coding
13483,SO_RS21015,0.3561893,0.7946276,SBM_05_logFC,SO_RS21015,Gene,SO_RS21015,SO_4523,protein_coding
13484,SO_RS02215,-0.2028445,0.7966924,SBM_05_logFC,SO_RS02215,Gene,SO_RS02215,SO_0464,protein_coding
13485,SO_RS04880,-0.1314322,0.7966924,SBM_05_logFC,SO_RS04880,Gene,SO_RS04880,SO_1048,protein_coding
13486,SO_RS05830,-0.111389,0.7966924,SBM_05_logFC,SO_RS05830,Gene,SO_RS05830,SO_1255,protein_coding
13487,SO_RS07760,0.2512855,0.7966924,SBM_05_logFC,SO_RS07760,Gene,SO_RS07760,SO_1681,protein_coding
13488,SO_RS12065,0.1087919,0.7966924,SBM_05_logFC,apbC,Gene,SO_RS12065,SO_2618,protein_coding
13489,SO_RS15610,-0.135357,0.7966924,SBM_05_logFC,SO_RS15610,Gene,SO_RS15610,SO_3348,protein_coding
13490,SO_RS18830,-0.3671587,0.7966924,SBM_05_logFC,metF,Gene,SO_RS18830,SO_4054,protein_coding
13491,SO_RS00040,0.08076169,0.7970142,SBM_05_logFC,dnaA,Gene,SO_RS00040,SO_0008,protein_coding
13492,SO_RS21460,-0.1080337,0.7970142,SBM_05_logFC,nfuA,Gene,SO_RS21460,SO_4619,protein_coding
13493,SO_RS08945,-0.1058418,0.7970881,SBM_05_logFC,fur,Gene,SO_RS08945,SO_1937,protein_coding
13494,SO_RS09245,-0.1387117,0.7970881,SBM_05_logFC,SO_RS09245,Gene,SO_RS09245,SO_2005,protein_coding
13495,SO_RS12070,0.09889433,0.7970881,SBM_05_logFC,metG,Gene,SO_RS12070,SO_2619,protein_coding
13496,SO_RS14995,-0.14808,0.7970881,SBM_05_logFC,flhB,Gene,SO_RS14995,SO_3215,protein_coding
13497,SO_RS21720,0.1552508,0.7970881,SBM_05_logFC,tdh,Gene,SO_RS21720,SO_4673,protein_coding
13498,SO_RS15825,0.1100249,0.7972017,SBM_05_logFC,SO_RS15825,Gene,SO_RS15825,SO_3391,protein_coding
13499,SO_RS19775,0.1212573,0.7973786,SBM_05_logFC,SO_RS19775,Gene,SO_RS19775,SO_4264,protein_coding
13500,SO_RS12645,0.2372215,0.7980381,SBM_05_logFC,bioA,Gene,SO_RS12645,SO_2741,protein_coding
13501,SO_RS02860,-0.1008215,0.79897,SBM_05_logFC,mutL,Gene,SO_RS02860,SO_0601,protein_coding
13502,SO_RS04100,-0.1667748,0.79897,SBM_05_logFC,SO_RS04100,Gene,SO_RS04100,SO_0873,protein_coding
13503,SO_RS13615,0.1818585,0.79897,SBM_05_logFC,SO_RS13615,Gene,SO_RS13615,SO_2936,protein_coding
13504,SO_RS16180,-0.2711628,0.79897,SBM_05_logFC,SO_RS16180,Gene,SO_RS16180,SO_3461,protein_coding
13505,SO_RS17280,0.1987534,0.79897,SBM_05_logFC,SO_RS17280,Gene,SO_RS17280,SO_3705,protein_coding
13506,SO_RS17460,0.09030485,0.79897,SBM_05_logFC,SO_RS17460,Gene,SO_RS17460,SO_3749,protein_coding
13507,SO_RS06615,0.1141948,0.7993857,SBM_05_logFC,SO_RS06615,Gene,SO_RS06615,SO_1424,protein_coding
13508,SO_RS08095,-0.1651994,0.800495,SBM_05_logFC,SO_RS08095,Gene,SO_RS08095,,protein_coding
13509,SO_RS09000,-0.08492788,0.800495,SBM_05_logFC,SO_RS09000,Gene,SO_RS09000,SO_1949,protein_coding
13510,SO_RS00070,0.2435599,0.8029367,SBM_05_logFC,glyS,Gene,SO_RS00070,SO_0014,protein_coding
13511,SO_RS00520,-0.2532643,0.8029367,SBM_05_logFC,SO_RS00520,Gene,SO_RS00520,SO_t002,tRNA
13512,SO_RS02000,-0.1204077,0.8029367,SBM_05_logFC,SO_RS02000,Gene,SO_RS02000,SO_0414,protein_coding
13513,SO_RS04575,-0.1790652,0.8029367,SBM_05_logFC,SO_RS04575,Gene,SO_RS04575,SO_0975,protein_coding
13514,SO_RS05855,0.1607256,0.8029367,SBM_05_logFC,SO_RS05855,Gene,SO_RS05855,SO_1261,protein_coding
13515,SO_RS05900,0.1369173,0.8029367,SBM_05_logFC,SO_RS05900,Gene,SO_RS05900,SO_1272,protein_coding
13516,SO_RS07125,0.1670805,0.8029367,SBM_05_logFC,SO_RS07125,Gene,SO_RS07125,SO_1534,protein_coding
13517,SO_RS07855,0.1874038,0.8029367,SBM_05_logFC,SO_RS07855,Gene,SO_RS07855,SO_1705,protein_coding
13518,SO_RS08210,0.08425403,0.8029367,SBM_05_logFC,SO_RS08210,Gene,SO_RS08210,SO_1791,protein_coding
13519,SO_RS08270,0.09012784,0.8029367,SBM_05_logFC,SO_RS08270,Gene,SO_RS08270,SO_1800,protein_coding
13520,SO_RS08365,-0.1680789,0.8029367,SBM_05_logFC,SO_RS08365,Gene,SO_RS08365,SO_1818,protein_coding
13521,SO_RS10040,-0.1165228,0.8029367,SBM_05_logFC,ppx,Gene,SO_RS10040,SO_2185,protein_coding
13522,SO_RS10120,-0.1012241,0.8029367,SBM_05_logFC,SO_RS10120,Gene,SO_RS10120,SO_2201,protein_coding
13523,SO_RS10920,0.1146515,0.8029367,SBM_05_logFC,SO_RS10920,Gene,SO_RS10920,SO_2380,protein_coding
13524,SO_RS11155,0.1076499,0.8029367,SBM_05_logFC,aspS,Gene,SO_RS11155,SO_2433,protein_coding
13525,SO_RS11430,0.102143,0.8029367,SBM_05_logFC,pyk,Gene,SO_RS11430,SO_2491,protein_coding
13526,SO_RS11560,0.1348393,0.8029367,SBM_05_logFC,rsxD,Gene,SO_RS11560,SO_2511,protein_coding
13527,SO_RS11570,0.1688407,0.8029367,SBM_05_logFC,SO_RS11570,Gene,SO_RS11570,SO_2513,protein_coding
13528,SO_RS12210,-0.06609385,0.8029367,SBM_05_logFC,cysB,Gene,SO_RS12210,SO_2649,protein_coding
13529,SO_RS12650,-0.1226389,0.8029367,SBM_05_logFC,SO_RS12650,Gene,SO_RS12650,SO_2742,protein_coding
13530,SO_RS12740,0.08437264,0.8029367,SBM_05_logFC,tolQ,Gene,SO_RS12740,SO_2751,protein_coding
13531,SO_RS13185,-0.1418629,0.8029367,SBM_05_logFC,SO_RS13185,Gene,SO_RS13185,SO_2848,protein_coding
13532,SO_RS13295,-0.17105,0.8029367,SBM_05_logFC,SO_RS13295,Gene,SO_RS13295,SO_2867,protein_coding
13533,SO_RS13550,0.1347126,0.8029367,SBM_05_logFC,SO_RS13550,Gene,SO_RS13550,SO_2922,protein_coding
13534,SO_RS13805,0.4036666,0.8029367,SBM_05_logFC,Lambda_37,Gene,SO_RS13805,SO_2976,protein_coding
13535,SO_RS14640,0.1666811,0.8029367,SBM_05_logFC,SO_RS14640,Gene,SO_RS14640,SO_3142,protein_coding
13536,SO_RS15860,0.1022076,0.8029367,SBM_05_logFC,SO_RS15860,Gene,SO_RS15860,SO_3401,protein_coding
13537,SO_RS16000,-0.1389141,0.8029367,SBM_05_logFC,SO_RS16000,Gene,SO_RS16000,SO_t089,tRNA
13538,SO_RS16500,0.1257209,0.8029367,SBM_05_logFC,fkpB,Gene,SO_RS16500,SO_3530,protein_coding
13539,SO_RS17140,-0.8309114,0.8029367,SBM_05_logFC,SO_RS17140,Gene,SO_RS17140,SO_3675,protein_coding
13540,SO_RS17525,0.08092626,0.8029367,SBM_05_logFC,SO_RS17525,Gene,SO_RS17525,SO_3761,protein_coding
13541,SO_RS17685,0.1246494,0.8029367,SBM_05_logFC,SO_RS17685,Gene,SO_RS17685,SO_3797,protein_coding
13542,SO_RS18230,-0.1668605,0.8029367,SBM_05_logFC,alr,Gene,SO_RS18230,SO_3916,protein_coding
13543,SO_RS19610,-0.1382998,0.8029367,SBM_05_logFC,SO_RS19610,Gene,SO_RS19610,SO_4229,protein_coding
13544,SO_RS20095,0.1409564,0.8029367,SBM_05_logFC,rep,Gene,SO_RS20095,SO_4325,protein_coding
13545,SO_RS20195,0.1524054,0.8029367,SBM_05_logFC,SO_RS20195,Gene,SO_RS20195,SO_4347,protein_coding
13546,SO_RS20365,-0.1323418,0.8029367,SBM_05_logFC,SO_RS20365,Gene,SO_RS20365,SO_4384,protein_coding
13547,SO_RS21380,-0.06468819,0.8029367,SBM_05_logFC,plsB,Gene,SO_RS21380,SO_4602,protein_coding
