,Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Condition,Chrom.ID,Source,Entry.Class,Start,Stop,B1,Strand,B2,Gene.Name,gbkey,Biotype,locus_tag,old_locus_tag,X,X.1,X.2
9497,SO_RS06135,318.6388,0.03902643,0.1343719,0.290436,0.7714827,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,1376937,1378343,.,-,.,SO_RS06135,Gene,protein_coding,SO_RS06135,SO_1324,,,
9498,SO_RS06780,279.2792,-0.01972829,0.07230854,-0.2728348,0.7849802,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,1518253,1519662,.,+,.,SO_RS06780,Gene,protein_coding,SO_RS06780,SO_1460,,,
9499,SO_RS08355,402.8941,0.0203179,0.07115133,0.2855589,0.775216,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,1905667,1906347,.,-,.,SO_RS08355,Gene,protein_coding,SO_RS08355,SO_1816,,,
9500,SO_RS08785,195.4116,0.02320893,0.08257556,0.281063,0.7786621,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,1997131,1998816,.,-,.,SO_RS08785,Gene,protein_coding,SO_RS08785,SO_1899,,,
9501,SO_RS10100,243.8439,-0.02482797,0.09302876,-0.2668849,0.7895578,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,2310824,2311849,.,-,.,SO_RS10100,Gene,protein_coding,SO_RS10100,SO_2197,,,
9502,SO_RS10995,223.1642,-0.02224351,0.08146719,-0.2730365,0.7848252,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,2502436,2503131,.,-,.,pyrF,Gene,protein_coding,SO_RS10995,SO_2398,,,
9503,SO_RS11020,738.1102,-0.03363896,0.1210468,-0.2779004,0.7810888,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,2506864,2507556,.,-,.,cmk,Gene,protein_coding,SO_RS11020,SO_2403,,,
9504,SO_RS11810,614.2793,0.02430874,0.08526255,0.2851045,0.7755641,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,2693556,2695103,.,+,.,SO_RS11810,Gene,protein_coding,SO_RS11810,SO_2564,,,
9505,SO_RS13275,361.4133,0.03573212,0.1305385,0.2737285,0.7842933,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,2986128,2987333,.,-,.,SO_RS13275,Gene,protein_coding,SO_RS13275,SO_2862,,,
9506,SO_RS14650,284.7871,-0.04444083,0.1644735,-0.2702005,0.787006,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3280757,3281683,.,-,.,SO_RS14650,Gene,protein_coding,SO_RS14650,SO_3144,,,
9507,SO_RS14655,200.3554,0.04196242,0.1486641,0.2822633,0.7777417,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3281684,3282433,.,-,.,SO_RS14655,Gene,protein_coding,SO_RS14655,SO_3145,,,
9508,SO_RS14780,621.4485,-0.03099701,0.1162078,-0.2667378,0.7896711,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3307625,3309565,.,-,.,SO_RS14780,Gene,protein_coding,SO_RS14780,SO_3171,,,
9509,SO_RS14795,436.4792,-0.03427141,0.1233037,-0.2779432,0.781056,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3311221,3312354,.,-,.,SO_RS14795,Gene,protein_coding,SO_RS14795,SO_3174,,,
9510,SO_RS14940,386.6933,-0.01727292,0.06317491,-0.2734143,0.7845347,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3343192,3344172,.,-,.,SO_RS14940,Gene,protein_coding,SO_RS14940,SO_3203,,,
9511,SO_RS14985,645.1389,0.02382749,0.08265247,0.2882853,0.7731284,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3351753,3353129,.,-,.,flhF,Gene,protein_coding,SO_RS14985,SO_3212,,,
9512,SO_RS15085,630.3152,-0.02682638,0.09809124,-0.273484,0.7844812,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3373092,3373502,.,-,.,fliS,Gene,protein_coding,SO_RS15085,SO_3233,,,
9513,SO_RS15445,256.1563,0.02040601,0.0761139,0.2680983,0.7886236,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3463798,3464913,.,-,.,ispG,Gene,protein_coding,SO_RS15445,SO_3312,,,
9514,SO_RS17410,145.6825,0.03825976,0.1433721,0.2668564,0.7895797,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3882744,3884567,.,-,.,SO_RS17410,Gene,protein_coding,SO_RS17410,SO_3738,,,
9515,SO_RS17640,599.5703,0.02117764,0.07856055,0.2695709,0.7874904,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3938766,3939452,.,-,.,SO_RS17640,Gene,protein_coding,SO_RS17640,SO_3787,,,
9516,SO_RS17830,168.5303,-0.03224116,0.1144841,-0.2816212,0.778234,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,3978296,3979543,.,-,.,SO_RS17830,Gene,protein_coding,SO_RS17830,SO_3828,,,
9517,SO_RS18285,953.4143,0.1081798,0.3791186,0.2853455,0.7753795,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,4075179,4075406,.,-,.,rpsR,Gene,protein_coding,SO_RS18285,SO_3928,,,
9518,SO_RS19145,215.6897,0.04394714,0.1627648,0.270004,0.7871572,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,4288951,4289703,.,+,.,SO_RS19145,Gene,protein_coding,SO_RS19145,SO_4131,,,
9519,SO_RS19590,305.7517,0.01634264,0.05794288,0.2820475,0.7779071,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,4400715,4402466,.,-,.,SO_RS19590,Gene,protein_coding,SO_RS19590,SO_4225,,,
9520,SO_RS20990,915.902,-0.05364585,0.1986168,-0.2700972,0.7870854,0.9539994,SBM_025_logFC,NC_004347.2,RefSeq,gene,4710231,4712288,.,-,.,SO_RS20990,Gene,protein_coding,SO_RS20990,SO_4516,,,
9521,SO_RS22320,162.2007,-0.03619886,0.1343987,-0.2693393,0.7876686,0.9539994,SBM_025_logFC,NC_004349.1,RefSeq,gene,31077,31394,.,+,.,SO_RS22320,Gene,protein_coding,SO_RS22320,SO_A0041,,,
9522,SO_RS12845,182.4117,-0.02616145,0.1000589,-0.2614605,0.7937374,0.9558162,SBM_025_logFC,NC_004347.2,RefSeq,gene,2896334,2897572,.,-,.,fabF,Gene,protein_coding,SO_RS12845,SO_2774,,,
9523,SO_RS14910,215.9047,-0.02332258,0.08865299,-0.2630772,0.7924911,0.9558162,SBM_025_logFC,NC_004347.2,RefSeq,gene,3337536,3338639,.,-,.,SO_RS14910,Gene,protein_coding,SO_RS14910,SO_3196,,,
9524,SO_RS15035,417.9722,-0.02954085,0.1123999,-0.2628193,0.7926899,0.9558162,SBM_025_logFC,NC_004347.2,RefSeq,gene,3361112,3362695,.,-,.,SO_RS15035,Gene,protein_coding,SO_RS15035,SO_3223,,,
9525,SO_RS21330,2650.858,-0.02783248,0.1062625,-0.2619218,0.7933817,0.9558162,SBM_025_logFC,NC_004347.2,RefSeq,gene,4785370,4785933,.,-,.,SO_RS21330,Gene,protein_coding,SO_RS21330,SO_4591,,,
9526,SO_RS01180,1433.013,0.1061071,0.4120903,0.2574851,0.7968043,0.9560686,SBM_025_logFC,NC_004347.2,RefSeq,gene,253232,253582,.,+,.,rplR,Gene,protein_coding,SO_RS01180,SO_0247,,,
9527,SO_RS01185,1978.704,0.1125264,0.4356138,0.2583168,0.7961624,0.9560686,SBM_025_logFC,NC_004347.2,RefSeq,gene,253595,254098,.,+,.,rpsE,Gene,protein_coding,SO_RS01185,SO_0248,,,
9528,SO_RS02705,173.8264,-0.02220762,0.08620096,-0.2576261,0.7966955,0.9560686,SBM_025_logFC,NC_004347.2,RefSeq,gene,589158,589562,.,+,.,rraB,Gene,protein_coding,SO_RS02705,SO_0568,,,
9529,SO_RS04635,322.7575,0.02101992,0.0810814,0.2592446,0.7954465,0.9560686,SBM_025_logFC,NC_004347.2,RefSeq,gene,1022287,1023978,.,-,.,SO_RS04635,Gene,protein_coding,SO_RS04635,SO_0990,,,
9530,SO_RS07080,432.0409,-0.07613222,0.2965695,-0.2567095,0.797403,0.9560686,SBM_025_logFC,NC_004347.2,RefSeq,gene,1600448,1601068,.,+,.,grpE,Gene,protein_coding,SO_RS07080,SO_1524,,,
9531,SO_RS22445,214.7797,0.02498845,0.09753266,0.256206,0.7977918,0.9560686,SBM_025_logFC,NC_004349.1,RefSeq,gene,55805,56140,.,-,.,SO_RS22445,Gene,protein_coding,SO_RS22445,SO_A0069,,,
9532,SO_RS13925,167.6773,0.06922603,0.2747999,0.2519143,0.8011073,0.9572366,SBM_025_logFC,NC_004347.2,RefSeq,gene,3119221,3119892,.,+,.,Lambda_61,Gene,protein_coding,SO_RS13925,SO_3002,,,
9533,SO_RS15165,169.4293,0.0334422,0.1327122,0.2519904,0.8010485,0.9572366,SBM_025_logFC,NC_004347.2,RefSeq,gene,3388296,3388700,.,-,.,flgB,Gene,protein_coding,SO_RS15165,SO_3250,,,
9534,SO_RS21925,270.6297,0.02788676,0.1108277,0.2516226,0.8013328,0.9572366,SBM_025_logFC,NC_004347.2,RefSeq,gene,4920403,4922532,.,-,.,SO_RS21925,Gene,protein_coding,SO_RS21925,SO_4717,,,
9535,SO_RS22780,670.9747,0.03096428,0.1222298,0.2533283,0.8000145,0.9572366,SBM_025_logFC,NC_004349.1,RefSeq,gene,126482,128746,.,+,.,SO_RS22780,Gene,protein_coding,SO_RS22780,SO_A0140,,,
9536,SO_RS01130,2366.494,0.1457572,0.5885234,0.2476659,0.8043929,0.9601234,SBM_025_logFC,NC_004347.2,RefSeq,gene,248967,249659,.,+,.,rpsC,Gene,protein_coding,SO_RS01130,SO_0237,,,
9537,SO_RS01100,3103.253,0.09968152,0.4186096,0.2381253,0.8117839,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,245912,246550,.,+,.,rplC,Gene,protein_coding,SO_RS01100,SO_0231,,,
9538,SO_RS01230,1733.396,0.09653034,0.3957644,0.2439086,0.8073016,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,258793,259188,.,+,.,rplQ,Gene,protein_coding,SO_RS01230,SO_0257,,,
9539,SO_RS02125,210.9933,-0.05028852,0.2081014,-0.2416539,0.8090484,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,468431,469729,.,-,.,purD,Gene,protein_coding,SO_RS02125,SO_0441,,,
9540,SO_RS02875,920.9512,0.0238734,0.09876227,0.2417259,0.8089926,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,630052,631359,.,+,.,hflX,Gene,protein_coding,SO_RS02875,SO_0604,,,
9541,SO_RS05790,173.9333,-0.039419,0.1606186,-0.24542,0.8061313,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,1295932,1297290,.,-,.,SO_RS05790,Gene,protein_coding,SO_RS05790,SO_1245,,,
9542,SO_RS11080,458.8668,0.02998731,0.1250348,0.2398318,0.8104607,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,2523230,2524360,.,+,.,nrdB,Gene,protein_coding,SO_RS11080,SO_2416,,,
9543,SO_RS12870,231.6653,-0.02664548,0.1105193,-0.2410934,0.8094827,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,2900935,2901963,.,-,.,plsX,Gene,protein_coding,SO_RS12870,SO_2779,,,
9544,SO_RS16720,150.4999,0.02322648,0.09741318,0.2384326,0.8115456,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,3745171,3745944,.,-,.,pgeF,Gene,protein_coding,SO_RS16720,SO_3578,,,
9545,SO_RS19460,372.6747,0.01993911,0.0836937,0.238239,0.8116957,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,4370154,4370603,.,+,.,tatB,Gene,protein_coding,SO_RS19460,SO_4203,,,
9546,SO_RS21500,347.0637,-0.03067665,0.1284404,-0.2388396,0.81123,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,4822320,4822868,.,+,.,SO_RS21500,Gene,protein_coding,SO_RS21500,SO_4627,,,
9547,SO_RS22960,161.7762,0.02993765,0.1231327,0.2431333,0.8079021,0.960493,SBM_025_logFC,NC_004347.2,RefSeq,gene,771713,771889,.,+,.,SO_RS22960,Gene,protein_coding,SO_RS22960,SO_0755,,,
9548,SO_RS09585,485.7338,0.03633418,0.1548324,0.2346678,0.8144666,0.9606199,SBM_025_logFC,NC_004347.2,RefSeq,gene,2180862,2181845,.,+,.,pheS,Gene,protein_coding,SO_RS09585,SO_2085,,,
9549,SO_RS10890,145.6414,0.01902405,0.0810304,0.2347767,0.814382,0.9606199,SBM_025_logFC,NC_004347.2,RefSeq,gene,2479132,2480034,.,+,.,SO_RS10890,Gene,protein_coding,SO_RS10890,SO_2374,,,
9550,SO_RS17315,143.9814,0.03388578,0.1439044,0.2354743,0.8138406,0.9606199,SBM_025_logFC,NC_004347.2,RefSeq,gene,3861394,3862404,.,-,.,SO_RS17315,Gene,protein_coding,SO_RS17315,SO_3714,,,
9551,SO_RS19685,239.7227,-0.03271825,0.1389281,-0.2355049,0.8138169,0.9606199,SBM_025_logFC,NC_004347.2,RefSeq,gene,4423106,4424425,.,-,.,argA,Gene,protein_coding,SO_RS19685,SO_4245,,,
9552,SO_RS03100,144.9882,0.03223156,0.139975,0.2302665,0.8178847,0.962369,SBM_025_logFC,NC_004347.2,RefSeq,gene,677934,678491,.,+,.,Mu1_16,Gene,protein_coding,SO_RS03100,SO_0654,,,
9553,SO_RS04860,185.835,0.02763625,0.1198921,0.2305095,0.8176959,0.962369,SBM_025_logFC,NC_004347.2,RefSeq,gene,1082233,1082967,.,-,.,SO_RS04860,Gene,protein_coding,SO_RS04860,SO_1044,,,
9554,SO_RS08315,291.7649,0.02553964,0.1103986,0.2313402,0.8170505,0.962369,SBM_025_logFC,NC_004347.2,RefSeq,gene,1898758,1899144,.,+,.,pspC,Gene,protein_coding,SO_RS08315,SO_1809,,,
9555,SO_RS08545,850.8028,0.04837338,0.2113188,0.2289119,0.8189374,0.9628484,SBM_025_logFC,NC_004347.2,RefSeq,gene,1947215,1947391,.,+,.,rmf,Gene,protein_coding,SO_RS08545,SO_1855,,,
9556,SO_RS13305,172.3535,0.02006645,0.08813203,0.2276862,0.8198902,0.9632096,SBM_025_logFC,NC_004347.2,RefSeq,gene,2991622,2993091,.,+,.,SO_RS13305,Gene,protein_coding,SO_RS13305,SO_2869,,,
9557,SO_RS05925,188.8706,0.0210319,0.09435248,0.2229077,0.8236073,0.9652962,SBM_025_logFC,NC_004347.2,RefSeq,gene,1326974,1328524,.,-,.,SO_RS05925,Gene,protein_coding,SO_RS05925,SO_1277,,,
9558,SO_RS11120,948.1633,-0.02056774,0.09175239,-0.2241658,0.8226283,0.9652962,SBM_025_logFC,NC_004347.2,RefSeq,gene,2532595,2533722,.,-,.,SO_RS11120,Gene,protein_coding,SO_RS11120,SO_2424,,,
9559,SO_RS18110,250.3922,-0.0314786,0.140874,-0.2234521,0.8231836,0.9652962,SBM_025_logFC,NC_004347.2,RefSeq,gene,4035596,4037185,.,-,.,SO_RS18110,Gene,protein_coding,SO_RS18110,SO_3890,,,
9560,SO_RS12555,190.3202,-0.01675655,0.07562678,-0.221569,0.8246494,0.965759,SBM_025_logFC,NC_004347.2,RefSeq,gene,2838370,2838765,.,-,.,SO_RS12555,Gene,protein_coding,SO_RS12555,SO_2720,,,
9561,SO_RS02870,359.3182,0.01778912,0.08310868,0.2140464,0.8305108,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,629756,630028,.,+,.,hfq,Gene,protein_coding,SO_RS02870,SO_0603,,,
9562,SO_RS03560,262.1027,0.01402808,0.06481786,0.216423,0.828658,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,771939,772997,.,-,.,aroG,Gene,protein_coding,SO_RS03560,SO_0756,,,
9563,SO_RS05205,6489.398,0.100185,0.4601992,0.2176993,0.8276634,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,1168751,1170670,.,+,.,dnaK,Gene,protein_coding,SO_RS05205,SO_1126,,,
9564,SO_RS08965,200.872,-0.02163829,0.1007201,-0.2148358,0.8298953,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,2044485,2045432,.,+,.,corA,Gene,protein_coding,SO_RS08965,SO_1941,,,
9565,SO_RS14430,344.8186,0.05812239,0.2704612,0.214901,0.8298445,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,3238534,3239481,.,-,.,secF,Gene,protein_coding,SO_RS14430,SO_3110,,,
9566,SO_RS18220,705.2012,-0.05340593,0.2490806,-0.2144122,0.8302256,0.9673085,SBM_025_logFC,NC_004347.2,RefSeq,gene,4058903,4061095,.,-,.,SO_RS18220,Gene,protein_coding,SO_RS18220,SO_3914,,,
9567,SO_RSnc035,298.1029,-0.01983101,0.09101326,-0.2178914,0.8275137,0.9673085,SBM_025_logFC,NC_004347.2,texseq,gene,157787,158245,.,+,.,intergenic,,ncRNA,SO_RSnc035,,,,
9568,SO_RS00480,156.3646,-0.02372911,0.112263,-0.2113707,0.832598,0.9673671,SBM_025_logFC,NC_004347.2,RefSeq,gene,104801,106471,.,+,.,SO_RS00480,Gene,protein_coding,SO_RS00480,SO_0097,,,
9569,SO_RS01700,750.4348,-0.02697359,0.1278038,-0.2110546,0.8328447,0.9673671,SBM_025_logFC,NC_004347.2,RefSeq,gene,362346,364010,.,-,.,SO_RS01700,Gene,protein_coding,SO_RS01700,SO_0355,,,
9570,SO_RS06015,173.2881,-0.01774246,0.08422427,-0.2106573,0.8331547,0.9673671,SBM_025_logFC,NC_004347.2,RefSeq,gene,1345724,1346974,.,-,.,SO_RS06015,Gene,protein_coding,SO_RS06015,SO_1296,,,
9571,SO_RS08535,393.3227,-0.02356272,0.1112637,-0.2117737,0.8322836,0.9673671,SBM_025_logFC,NC_004347.2,RefSeq,gene,1943244,1945166,.,+,.,SO_RS08535,Gene,protein_coding,SO_RS08535,SO_1853,,,
9572,SO_RS06850,261.8169,-0.03560607,0.1728456,-0.2059993,0.8367914,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,1538572,1539063,.,-,.,smpB,Gene,protein_coding,SO_RS06850,SO_1473,,,
9573,SO_RS08900,195.44,0.04455245,0.218459,0.2039397,0.8384007,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,2031270,2031617,.,+,.,sdhD,Gene,protein_coding,SO_RS08900,SO_4778,,,
9574,SO_RS14385,262.9557,0.01852911,0.09067743,0.2043409,0.8380871,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,3227070,3227786,.,+,.,SO_RS14385,Gene,protein_coding,SO_RS14385,SO_3101,,,
9575,SO_RS14475,425.275,-0.02077825,0.1012022,-0.2053142,0.8373266,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,3246624,3247058,.,-,.,SO_RS14475,Gene,protein_coding,SO_RS14475,SO_3119,,,
9576,SO_RS16605,232.1904,0.0234601,0.1133719,0.2069305,0.8360641,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,3710432,3712186,.,+,.,dauA,Gene,protein_coding,SO_RS16605,SO_3553,,,
9577,SO_RS19155,6759.627,0.03129643,0.1533979,0.2040213,0.8383369,0.968934,SBM_025_logFC,NC_004347.2,RefSeq,gene,4290989,4291201,.,+,.,SO_RS19155,Gene,protein_coding,SO_RS19155,SO_4134,,,
9578,SO_RS00385,634.6422,-0.02383968,0.1174199,-0.2030293,0.8391122,0.9690057,SBM_025_logFC,NC_004347.2,RefSeq,gene,88995,91481,.,+,.,SO_RS00385,Gene,protein_coding,SO_RS00385,SO_0076,,,
9579,SO_RS15870,854.2546,0.06921151,0.3424855,0.202086,0.8398495,0.9691071,SBM_025_logFC,NC_004347.2,RefSeq,gene,3541778,3542134,.,-,.,raiA,Gene,protein_coding,SO_RS15870,SO_3403,,,
9580,SO_RS01155,2484.867,-0.04804114,0.262334,-0.1831297,0.8546963,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,251078,251392,.,+,.,rplX,Gene,protein_coding,SO_RS01155,SO_0242,,,
9581,SO_RS01205,653.4625,0.06651953,0.3461438,0.1921731,0.8476066,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,256095,256208,.,+,.,rpmJ,Gene,protein_coding,SO_RS01205,SO_0252,,,
9582,SO_RS05530,474.6557,0.03992241,0.2026394,0.1970121,0.8438181,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,1233332,1234150,.,+,.,SO_RS05530,Gene,protein_coding,SO_RS05530,SO_1190,,,
9583,SO_RS06300,502.0654,0.04995691,0.2751592,0.1815564,0.8559309,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,1413439,1413687,.,+,.,rpsP,Gene,protein_coding,SO_RS06300,SO_1357,,,
9584,SO_RS06400,442.931,0.02017871,0.1056165,0.1910564,0.8484814,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,1433634,1435412,.,+,.,SO_RS06400,Gene,protein_coding,SO_RS06400,SO_1377,,,
9585,SO_RS06985,197.4569,0.01667463,0.08689401,0.1918962,0.8478235,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,1578182,1579726,.,-,.,SO_RS06985,Gene,protein_coding,SO_RS06985,SO_1505,,,
9586,SO_RS07575,208.0423,0.01288852,0.07094229,0.1816762,0.8558369,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,1723044,1723508,.,+,.,fabZ,Gene,protein_coding,SO_RS07575,SO_1640,,,
9587,SO_RS11555,327.0229,-0.01504106,0.07997015,-0.1880834,0.8508113,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,2636791,2639163,.,+,.,rsxC,Gene,protein_coding,SO_RS11555,SO_2510,,,
9588,SO_RS13430,435.8303,0.01596917,0.08446771,0.1890565,0.8500485,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3019923,3020957,.,-,.,zipA,Gene,protein_coding,SO_RS13430,SO_2897,,,
9589,SO_RS15160,197.0375,0.02082348,0.1121027,0.1857536,0.852638,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3387877,3388293,.,-,.,flgC,Gene,protein_coding,SO_RS15160,SO_3249,,,
9590,SO_RS15260,304.1312,0.0134007,0.07296317,0.1836639,0.8542771,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3405088,3407004,.,+,.,SO_RS15260,Gene,protein_coding,SO_RS15260,SO_3268,,,
9591,SO_RS16455,146.9785,0.02156138,0.1162575,0.1854622,0.8528665,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3675525,3676019,.,+,.,SO_RS16455,Gene,protein_coding,SO_RS16455,SO_3521,,,
9592,SO_RS16815,150.4081,-0.02251204,0.1164778,-0.1932731,0.8467451,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3759305,3759841,.,+,.,SO_RS16815,Gene,protein_coding,SO_RS16815,SO_3597,,,
9593,SO_RS17635,302.1727,0.01687162,0.08974019,0.1880052,0.8508726,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3937708,3938763,.,-,.,SO_RS17635,Gene,protein_coding,SO_RS17635,SO_3786,,,
9594,SO_RS17750,174.8382,-0.01524613,0.0770027,-0.1979947,0.8430492,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3964422,3965009,.,+,.,SO_RS17750,Gene,protein_coding,SO_RS17750,SO_3812,,,
9595,SO_RS17825,312.1408,-0.01879297,0.09761994,-0.1925116,0.8473415,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,3977384,3978232,.,-,.,kdsA,Gene,protein_coding,SO_RS17825,SO_3827,,,
9596,SO_RS18100,707.4518,0.04215235,0.2291459,0.1839542,0.8540494,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4034722,4035054,.,+,.,SO_RS18100,Gene,protein_coding,SO_RS18100,SO_3888,,,
9597,SO_RS18160,438.2111,-0.0192316,0.1040499,-0.1848304,0.853362,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4049416,4050252,.,-,.,cpdA,Gene,protein_coding,SO_RS18160,SO_3901,,,
9598,SO_RS20525,915.8828,-0.03118417,0.16392,-0.1902401,0.849121,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4613050,4615224,.,+,.,SO_RS20525,Gene,protein_coding,SO_RS20525,SO_4422,,,
9599,SO_RS21375,219.3369,0.01641057,0.08558611,0.1917434,0.8479432,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4795349,4796605,.,-,.,mtr,Gene,protein_coding,SO_RS21375,SO_4601,,,
9600,SO_RS21765,146.2615,-0.01964346,0.1009648,-0.1945574,0.8457395,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4881333,4882403,.,-,.,SO_RS21765,Gene,protein_coding,SO_RS21765,SO_4682,,,
9601,SO_RS22045,661.0129,-0.07605789,0.4123966,-0.184429,0.8536769,0.9704019,SBM_025_logFC,NC_004347.2,RefSeq,gene,4951092,4951295,.,+,.,SO_RS22045,Gene,protein_coding,SO_RS22045,SO_4740,,,
9602,SO_RS22285,204.4554,-0.03078344,0.165971,-0.1854748,0.8528566,0.9704019,SBM_025_logFC,NC_004349.1,RefSeq,gene,25754,25975,.,+,.,SO_RS22285,Gene,protein_coding,SO_RS22285,SO_A0034,,,
9603,SO_RS00645,177.357,-0.01703193,0.1009971,-0.1686378,0.8660816,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,142352,142642,.,-,.,SO_RS00645,Gene,protein_coding,SO_RS00645,SO_0135,,,
9604,SO_RS01135,1777.686,0.1068681,0.5977831,0.178774,0.8581152,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,249671,250081,.,+,.,rplP,Gene,protein_coding,SO_RS01135,SO_0238,,,
9605,SO_RS01175,2879.061,0.06502968,0.3856284,0.168633,0.8660853,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,252688,253221,.,+,.,rplF,Gene,protein_coding,SO_RS01175,SO_0246,,,
9606,SO_RS02635,688.637,0.01476064,0.08671457,0.1702209,0.8648364,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,574228,574752,.,+,.,SO_RS02635,Gene,protein_coding,SO_RS02635,SO_0554,,,
9607,SO_RS05825,173.892,0.01579676,0.09391862,0.1681963,0.8664288,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,1303408,1304247,.,+,.,SO_RS05825,Gene,protein_coding,SO_RS05825,SO_1254,,,
9608,SO_RS06200,327.716,-0.02461886,0.1465788,-0.1679565,0.8666175,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,1395154,1395540,.,+,.,SO_RS06200,Gene,protein_coding,SO_RS06200,SO_1337,,,
9609,SO_RS10190,192.4637,-0.01618803,0.09331039,-0.1734858,0.8622696,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,2331691,2332701,.,-,.,SO_RS10190,Gene,protein_coding,SO_RS10190,SO_2217,,,
9610,SO_RS10395,240.4069,0.02766894,0.1552757,0.1781923,0.8585719,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,2380207,2380590,.,+,.,iscU,Gene,protein_coding,SO_RS10395,SO_2265,,,
9611,SO_RS12600,178.2983,-0.01525792,0.08689713,-0.175586,0.8606192,0.9707157,SBM_025_logFC,NC_004347.2,RefSeq,gene,2845803,2846513,.,+,.,pepE,Gene,protein_coding,SO_RS12600,SO_2730,,,
